created_at,entry_id,field1,latitude,longitude,elevation,status
2023-11-21T23:18:09+03:00,479,"1448r
",,,,
2023-11-21T23:18:30+03:00,480,"1442r
",,,,
2023-11-21T23:18:49+03:00,481,"1440r
",,,,
2023-11-21T23:19:19+03:00,482,"1449r
",,,,
2023-11-21T23:19:53+03:00,483,"1446r
",,,,
2023-11-21T23:20:15+03:00,484,"1451r
",,,,
2023-11-21T23:20:59+03:00,485,"1441r
",,,,
2023-11-21T23:21:34+03:00,486,"1445r
",,,,
2023-11-21T23:22:19+03:00,487,"1466r
",,,,
2023-11-21T23:23:13+03:00,488,"1449r
",,,,
2023-11-21T23:23:58+03:00,489,"1446r
",,,,
2023-11-21T23:24:17+03:00,490,"1443r
",,,,
2023-11-21T23:24:46+03:00,491,"1434r
",,,,
2023-11-21T23:25:19+03:00,492,"1446r
",,,,
2023-11-21T23:25:46+03:00,493,"1451r
",,,,
2023-11-21T23:26:33+03:00,494,"1464r
",,,,
2023-11-21T23:27:00+03:00,495,"1451r
",,,,
2023-11-21T23:27:19+03:00,496,"1441r
",,,,
2023-11-21T23:28:39+03:00,497,"1436r
",,,,
2023-11-21T23:29:09+03:00,498,"1440r
",,,,
2023-11-21T23:29:39+03:00,499,"1440r
",,,,
2023-11-21T23:30:22+03:00,500,"1440r
",,,,
2023-11-21T23:30:50+03:00,501,"1440r
",,,,
2023-11-21T23:31:09+03:00,502,"1436r
",,,,
2023-11-21T23:32:17+03:00,503,"1435r
",,,,
2023-11-21T23:32:47+03:00,504,"1430r
",,,,
2023-11-21T23:33:29+03:00,505,"1414r
",,,,
2023-11-21T23:33:48+03:00,506,"1442r
",,,,
2023-11-21T23:34:16+03:00,507,"1455r
",,,,
2023-11-21T23:35:32+03:00,508,"1457r
",,,,
2023-11-21T23:36:30+03:00,509,"1467r
",,,,
2023-11-21T23:36:57+03:00,510,"1465r
",,,,
2023-11-21T23:37:27+03:00,511,"1458r
",,,,
2023-11-21T23:37:56+03:00,512,"1481r
",,,,
2023-11-21T23:38:26+03:00,513,"1474r
",,,,
2023-11-21T23:38:45+03:00,514,"1483r
",,,,
2023-11-21T23:39:06+03:00,515,"1493r
",,,,
2023-11-21T23:40:22+03:00,516,"1473r
",,,,
2023-11-21T23:41:53+03:00,517,"1434r
",,,,
2023-11-21T23:42:20+03:00,518,"1441r
",,,,
2023-11-21T23:42:54+03:00,519,"1424r
",,,,
2023-11-21T23:43:16+03:00,520,"1427r
",,,,
2023-11-21T23:43:35+03:00,521,"1438r
",,,,
2023-11-21T23:44:08+03:00,522,"1454r
",,,,
2023-11-21T23:44:27+03:00,523,"1464r
",,,,
2023-11-21T23:45:23+03:00,524,"1443r
",,,,
2023-11-21T23:45:59+03:00,525,"1465r
",,,,
2023-11-21T23:46:24+03:00,526,"1447r
",,,,
2023-11-21T23:46:43+03:00,527,"1438r
",,,,
2023-11-21T23:47:13+03:00,528,"1439r
",,,,
2023-11-21T23:47:38+03:00,529,"1408r
",,,,
2023-11-21T23:47:57+03:00,530,"1402r
",,,,
2023-11-21T23:48:13+03:00,531,"1414r
",,,,
2023-11-21T23:49:17+03:00,532,"1408r
",,,,
2023-11-21T23:49:44+03:00,533,"1419r
",,,,
2023-11-21T23:50:25+03:00,534,"1399r
",,,,
2023-11-21T23:51:03+03:00,535,"1418r
",,,,
2023-11-21T23:51:33+03:00,536,"1421r
",,,,
2023-11-21T23:52:00+03:00,537,"1420r
",,,,
2023-11-21T23:52:19+03:00,538,"1423r
",,,,
2023-11-21T23:52:40+03:00,539,"1425r
",,,,
2023-11-21T23:53:02+03:00,540,"1423r
",,,,
2023-11-21T23:53:35+03:00,541,"1421r
",,,,
2023-11-21T23:54:20+03:00,542,"1407r
",,,,
2023-11-21T23:55:45+03:00,543,"1413r
",,,,
2023-11-21T23:56:14+03:00,544,"1423r
",,,,
2023-11-21T23:56:53+03:00,545,"1418r
",,,,
2023-11-21T23:57:15+03:00,546,"1411r
",,,,
2023-11-21T23:58:43+03:00,547,"1422r
",,,,
2023-11-21T23:59:00+03:00,548,"1424r
",,,,
2023-11-21T23:59:21+03:00,549,"1432r
",,,,
2023-11-21T23:59:56+03:00,550,"1435r
",,,,
2023-11-22T00:00:26+03:00,551,"1428r
",,,,
2023-11-22T00:01:01+03:00,552,"1446r
",,,,
2023-11-22T00:01:30+03:00,553,"1444r
",,,,
2023-11-22T00:02:16+03:00,554,"1449r
",,,,
2023-11-22T00:02:51+03:00,555,"1455r
",,,,
2023-11-22T00:03:32+03:00,556,"1450r
",,,,
2023-11-22T00:03:59+03:00,557,"1443r
",,,,
2023-11-22T00:04:23+03:00,558,"1429r
",,,,
2023-11-22T00:05:33+03:00,559,"1427r
",,,,
2023-11-22T00:05:50+03:00,560,"1410r
",,,,
2023-11-22T00:06:17+03:00,561,"1410r
",,,,
2023-11-22T00:06:44+03:00,562,"1406r
",,,,
2023-11-22T00:07:08+03:00,563,"1433r
",,,,
2023-11-22T00:07:51+03:00,564,"1422r
",,,,
2023-11-22T00:08:21+03:00,565,"1425r
",,,,
2023-11-22T00:09:23+03:00,566,"1436r
",,,,
2023-11-22T00:09:50+03:00,567,"1428r
",,,,
2023-11-22T00:10:11+03:00,568,"1414r
",,,,
2023-11-22T00:10:33+03:00,569,"1398r
",,,,
2023-11-22T00:11:30+03:00,570,"1375r
",,,,
2023-11-22T00:11:49+03:00,571,"1379r
",,,,
2023-11-22T00:13:34+03:00,572,"1381r
",,,,
2023-11-22T00:14:12+03:00,573,"1373r
",,,,
2023-11-22T00:14:33+03:00,574,"1401r
",,,,
2023-11-22T00:14:49+03:00,575,"1401r
",,,,
2023-11-22T00:15:11+03:00,576,"1418r
",,,,
2023-11-22T00:15:50+03:00,577,"1434r
",,,,
2023-11-22T00:16:06+03:00,578,"1437r
",,,,
2023-11-22T00:16:28+03:00,579,"1430r
",,,,
2023-11-22T00:17:05+03:00,580,"1427r
",,,,
2023-11-22T06:52:29+03:00,581,"1323r
",,,,
2023-11-22T06:52:46+03:00,582,"1318r
",,,,
2023-11-22T06:53:07+03:00,583,"1322r
",,,,
2023-11-22T06:53:24+03:00,584,"1318r
",,,,
2023-11-22T06:53:40+03:00,585,"1326r
",,,,
2023-11-22T06:53:56+03:00,586,"1328r
",,,,
2023-11-22T06:54:12+03:00,587,"1322r
",,,,
2023-11-22T06:54:29+03:00,588,"1320r
",,,,
2023-11-22T06:54:45+03:00,589,"1341r
",,,,
2023-11-22T06:55:02+03:00,590,"1345r
",,,,
2023-11-22T06:55:18+03:00,591,"1333r
",,,,
2023-11-22T06:55:34+03:00,592,"1335r
",,,,
2023-11-22T06:55:50+03:00,593,"1345r
",,,,
2023-11-22T06:56:07+03:00,594,"1329r
",,,,
2023-11-22T06:56:23+03:00,595,"1331r
",,,,
2023-11-22T06:56:39+03:00,596,"1335r
",,,,
2023-11-22T06:56:58+03:00,597,"1333r
",,,,
2023-11-22T06:57:14+03:00,598,"1335r
",,,,
2023-11-22T06:57:31+03:00,599,"1349r
",,,,
2023-11-22T06:57:47+03:00,600,"1335r
",,,,
2023-11-22T06:58:03+03:00,601,"1320r
",,,,
2023-11-22T06:58:20+03:00,602,"1325r
",,,,
2023-11-22T06:58:36+03:00,603,"1331r
",,,,
2023-11-22T06:58:53+03:00,604,"1329r
",,,,
2023-11-22T06:59:09+03:00,605,"1339r
",,,,
2023-11-22T06:59:25+03:00,606,"1335r
",,,,
2023-11-22T06:59:42+03:00,607,"1339r
",,,,
2023-11-22T06:59:58+03:00,608,"1346r
",,,,
2023-11-22T07:00:14+03:00,609,"1333r
",,,,
2023-11-22T07:00:31+03:00,610,"1346r
",,,,
2023-11-22T07:00:47+03:00,611,"1353r
",,,,
2023-11-22T07:01:03+03:00,612,"1345r
",,,,
2023-11-22T07:01:20+03:00,613,"1349r
",,,,
2023-11-22T07:01:36+03:00,614,"1352r
",,,,
2023-11-22T07:01:53+03:00,615,"1348r
",,,,
2023-11-22T07:02:09+03:00,616,"1341r
",,,,
2023-11-22T07:02:25+03:00,617,"1341r
",,,,
2023-11-22T07:02:42+03:00,618,"1349r
",,,,
2023-11-22T07:02:58+03:00,619,"1345r
",,,,
2023-11-22T07:03:14+03:00,620,"1342r
",,,,
2023-11-22T07:03:30+03:00,621,"1346r
",,,,
2023-11-22T07:03:47+03:00,622,"1347r
",,,,
2023-11-22T07:04:03+03:00,623,"1342r
",,,,
2023-11-22T07:04:19+03:00,624,"1337r
",,,,
2023-11-22T07:04:36+03:00,625,"1337r
",,,,
2023-11-22T07:04:52+03:00,626,"1331r
",,,,
2023-11-22T07:05:09+03:00,627,"1331r
",,,,
2023-11-22T07:05:25+03:00,628,"1330r
",,,,
2023-11-22T07:05:41+03:00,629,"1334r
",,,,
2023-11-22T13:29:34+03:00,630,"885r
",,,,
2023-11-22T13:29:50+03:00,631,"937r
",,,,
2023-11-22T13:30:05+03:00,632,"1189r
",,,,
2023-11-22T13:30:20+03:00,633,"1213r
",,,,
2023-11-22T13:30:36+03:00,634,"1118r
",,,,
2023-11-22T13:30:51+03:00,635,"1022r
",,,,
2023-11-22T13:31:07+03:00,636,"979r
",,,,
2023-11-22T13:31:22+03:00,637,"1013r
",,,,
2023-11-22T13:31:38+03:00,638,"989r
",,,,
2023-11-22T13:31:53+03:00,639,"920r
",,,,
2023-11-22T13:32:09+03:00,640,"853r
",,,,
2023-11-22T13:32:24+03:00,641,"830r
",,,,
2023-11-22T13:32:40+03:00,642,"834r
",,,,
2023-11-22T13:32:55+03:00,643,"821r
",,,,
2023-11-22T13:33:10+03:00,644,"814r
",,,,
2023-11-22T13:33:26+03:00,645,"866r
",,,,
2023-11-22T13:33:42+03:00,646,"915r
",,,,
2023-11-22T13:33:57+03:00,647,"922r
",,,,
2023-11-22T13:34:13+03:00,648,"906r
",,,,
2023-11-22T13:34:28+03:00,649,"869r
",,,,
2023-11-22T13:34:44+03:00,650,"836r
",,,,
2023-11-22T13:35:00+03:00,651,"880r
",,,,
2023-11-22T13:35:15+03:00,652,"965r
",,,,
2023-11-22T13:35:31+03:00,653,"1077r
",,,,
2023-11-22T13:35:46+03:00,654,"1106r
",,,,
2023-11-22T13:36:02+03:00,655,"1049r
",,,,
2023-11-22T13:36:17+03:00,656,"1040r
",,,,
2023-11-22T13:36:33+03:00,657,"1014r
",,,,
2023-11-22T13:36:49+03:00,658,"1029r
",,,,
2023-11-22T13:37:10+03:00,659,"1073r
",,,,
2023-11-22T13:37:26+03:00,660,"1199r
",,,,
2023-11-22T13:37:41+03:00,661,"1358r
",,,,
2023-11-22T13:38:02+03:00,662,"1395r
",,,,
2023-11-22T13:38:17+03:00,663,"1443r
",,,,
2023-11-22T13:38:33+03:00,664,"1525r
",,,,
2023-11-22T13:38:48+03:00,665,"1546r
",,,,
2023-11-22T13:39:04+03:00,666,"1426r
",,,,
2023-11-22T13:39:20+03:00,667,"1240r
",,,,
2023-11-22T13:39:41+03:00,668,"1129r
",,,,
2023-11-22T13:39:56+03:00,669,"1021r
",,,,
2023-11-22T13:40:11+03:00,670,"939r
",,,,
2023-11-22T13:40:27+03:00,671,"881r
",,,,
2023-11-22T13:40:43+03:00,672,"849r
",,,,
2023-11-22T13:40:58+03:00,673,"826r
",,,,
2023-11-22T13:41:14+03:00,674,"804r
",,,,
2023-11-22T13:41:29+03:00,675,"787r
",,,,
2023-11-22T13:41:45+03:00,676,"799r
",,,,
2023-11-22T13:42:01+03:00,677,"813r
",,,,
2023-11-22T13:42:16+03:00,678,"832r
",,,,
2023-11-22T13:42:32+03:00,679,"813r
",,,,
2023-11-22T13:42:48+03:00,680,"811r
",,,,
2023-11-22T13:43:03+03:00,681,"867r
",,,,
2023-11-22T13:43:19+03:00,682,"878r
",,,,
2023-11-22T13:43:34+03:00,683,"884r
",,,,
2023-11-22T13:43:51+03:00,684,"875r
",,,,
2023-11-22T13:44:06+03:00,685,"832r
",,,,
2023-11-22T13:44:22+03:00,686,"845r
",,,,
2023-11-22T13:44:38+03:00,687,"867r
",,,,
2023-11-22T13:44:54+03:00,688,"873r
",,,,
2023-11-22T13:45:09+03:00,689,"841r
",,,,
2023-11-22T13:45:25+03:00,690,"811r
",,,,
2023-11-22T13:45:40+03:00,691,"804r
",,,,
2023-11-22T13:45:56+03:00,692,"795r
",,,,
2023-11-22T13:46:12+03:00,693,"823r
",,,,
2023-11-22T13:46:28+03:00,694,"865r
",,,,
2023-11-22T13:46:44+03:00,695,"936r
",,,,
2023-11-22T13:47:00+03:00,696,"1009r
",,,,
2023-11-22T13:47:16+03:00,697,"1073r
",,,,
2023-11-23T18:29:08+03:00,698,"1189r
",,,,
2023-11-23T18:29:24+03:00,699,"1348r
",,,,
2023-11-23T18:29:40+03:00,700,"1384r
",,,,
2023-11-23T18:29:57+03:00,701,"1297r
",,,,
2023-11-23T18:30:13+03:00,702,"1246r
",,,,
2023-11-23T18:30:30+03:00,703,"1221r
",,,,
2023-11-23T18:30:46+03:00,704,"1256r
",,,,
2023-11-23T18:31:03+03:00,705,"1247r
",,,,
2023-11-23T18:31:19+03:00,706,"1192r
",,,,
2023-11-23T18:31:36+03:00,707,"1154r
",,,,
2023-11-23T18:31:53+03:00,708,"1114r
",,,,
2023-11-23T18:32:09+03:00,709,"1113r
",,,,
2023-11-23T18:32:31+03:00,710,"1137r
",,,,
2023-11-23T18:32:47+03:00,711,"1122r
",,,,
2023-11-23T18:33:04+03:00,712,"1101r
",,,,
2023-11-23T18:33:20+03:00,713,"1090r
",,,,
2023-11-23T18:33:36+03:00,714,"1046r
",,,,
2023-11-23T18:33:53+03:00,715,"1009r
",,,,
2023-11-23T18:34:09+03:00,716,"973r
",,,,
2023-11-23T18:34:26+03:00,717,"958r
",,,,
2023-11-23T18:34:50+03:00,718,"1090r
",,,,
2023-11-23T18:35:07+03:00,719,"1222r
",,,,
2023-11-23T18:35:24+03:00,720,"1190r
",,,,
2023-11-23T18:35:41+03:00,721,"1097r
",,,,
2023-11-23T18:35:58+03:00,722,"1017r
",,,,
2023-11-23T18:36:17+03:00,723,"984r
",,,,
2023-11-23T18:36:34+03:00,724,"978r
",,,,
2023-11-23T18:36:50+03:00,725,"968r
",,,,
2023-11-23T18:37:06+03:00,726,"961r
",,,,
2023-11-23T18:37:23+03:00,727,"957r
",,,,
2023-11-23T18:37:39+03:00,728,"962r
",,,,
2023-11-23T18:37:56+03:00,729,"994r
",,,,
2023-11-23T18:38:12+03:00,730,"980r
",,,,
2023-11-23T18:38:29+03:00,731,"973r
",,,,
2023-11-23T18:38:45+03:00,732,"974r
",,,,
2023-11-23T18:39:02+03:00,733,"1005r
",,,,
2023-11-23T18:39:18+03:00,734,"1011r
",,,,
2023-11-23T18:39:34+03:00,735,"984r
",,,,
2023-11-23T18:39:51+03:00,736,"971r
",,,,
2023-11-23T18:40:07+03:00,737,"992r
",,,,
2023-11-23T18:40:23+03:00,738,"987r
",,,,
2023-11-23T18:40:40+03:00,739,"977r
",,,,
2023-11-23T18:40:56+03:00,740,"974r
",,,,
2023-11-23T18:41:12+03:00,741,"958r
",,,,
2023-11-23T18:41:29+03:00,742,"937r
",,,,
2023-11-23T18:41:46+03:00,743,"932r
",,,,
2023-11-23T18:42:04+03:00,744,"933r
",,,,
2023-11-23T18:42:28+03:00,745,"937r
",,,,
2023-11-23T18:42:44+03:00,746,"952r
",,,,
2023-11-23T18:43:00+03:00,747,"998r
",,,,
2023-11-23T18:43:17+03:00,748,"1031r
",,,,
2023-11-23T18:43:33+03:00,749,"1060r
",,,,
2023-11-23T18:43:49+03:00,750,"1071r
",,,,
2023-11-23T18:44:07+03:00,751,"1075r
",,,,
2023-11-23T18:44:24+03:00,752,"1218r
",,,,
2023-11-23T18:44:42+03:00,753,"1339r
",,,,
2023-11-23T18:44:59+03:00,754,"1311r
",,,,
2023-11-23T18:45:15+03:00,755,"1254r
",,,,
2023-11-23T18:45:34+03:00,756,"1204r
",,,,
2023-11-23T18:45:50+03:00,757,"1159r
",,,,
2023-11-23T18:46:08+03:00,758,"1093r
",,,,
2023-11-23T18:46:24+03:00,759,"1135r
",,,,
2023-11-23T18:46:41+03:00,760,"1316r
",,,,
2023-11-23T18:46:57+03:00,761,"1475r
",,,,
2023-11-23T18:47:14+03:00,762,"1699r
",,,,
2023-11-23T18:47:31+03:00,763,"1734r
",,,,
2023-11-23T18:47:47+03:00,764,"1744r
",,,,
2023-11-23T18:48:03+03:00,765,"1759r
",,,,
2023-11-23T18:48:20+03:00,766,"1641r
",,,,
2023-11-23T18:48:39+03:00,767,"1450r
",,,,
2023-11-23T18:48:55+03:00,768,"1290r
",,,,
2023-11-23T18:49:12+03:00,769,"1191r
",,,,
2023-11-23T18:49:29+03:00,770,"1130r
",,,,
2023-11-23T18:49:45+03:00,771,"1104r
",,,,
2023-11-23T18:50:01+03:00,772,"1102r
",,,,
2023-11-23T18:50:18+03:00,773,"1101r
",,,,
2023-11-23T18:50:40+03:00,774,"1127r
",,,,
2023-11-23T18:50:56+03:00,775,"1171r
",,,,
2023-11-23T18:51:13+03:00,776,"1152r
",,,,
2023-11-23T18:51:30+03:00,777,"1098r
",,,,
2023-11-23T18:51:47+03:00,778,"1064r
",,,,
2023-11-23T18:52:08+03:00,779,"1085r
",,,,
2023-11-23T18:52:25+03:00,780,"1089r
",,,,
2023-11-23T18:52:41+03:00,781,"1085r
",,,,
2023-11-23T18:52:58+03:00,782,"1118r
",,,,
2023-11-23T18:53:20+03:00,783,"1203r
",,,,
2023-11-23T18:53:36+03:00,784,"1223r
",,,,
2023-11-23T18:53:53+03:00,785,"1191r
",,,,
2023-11-23T18:54:09+03:00,786,"1131r
",,,,
2023-11-23T18:54:28+03:00,787,"1102r
",,,,
2023-11-23T18:54:45+03:00,788,"1065r
",,,,
2023-11-23T18:55:01+03:00,789,"1034r
",,,,
2023-11-23T18:55:17+03:00,790,"1019r
",,,,
2023-11-23T18:55:34+03:00,791,"1002r
",,,,
2023-11-23T18:55:50+03:00,792,"999r
",,,,
2023-11-23T19:27:24+03:00,793,"1531r
",,,,
2023-11-23T19:27:40+03:00,794,"1538r
",,,,
2023-11-23T19:27:58+03:00,795,"1586r
",,,,
2023-11-23T19:28:14+03:00,796,"1613r
",,,,
2023-11-23T19:28:32+03:00,797,"1585r
",,,,
2023-11-23T19:28:51+03:00,798,"1585r
",,,,
2023-11-23T19:29:11+03:00,799,"1585r
",,,,
2023-11-23T19:29:26+03:00,800,"1585r
",,,,
2023-11-23T19:29:45+03:00,801,"1585r
",,,,
2023-11-23T19:30:05+03:00,802,"1585r
",,,,
2023-11-23T19:30:24+03:00,803,"1585r
",,,,
2023-11-23T19:30:43+03:00,804,"1585r
",,,,
2023-11-23T19:31:03+03:00,805,"1585r
",,,,
2023-11-23T19:31:23+03:00,806,"1585r
",,,,
2023-11-23T19:31:42+03:00,807,"1585r
",,,,
2023-11-23T19:32:02+03:00,808,"1585r
",,,,
2023-11-23T19:32:22+03:00,809,"1585r
",,,,
2023-11-23T19:32:53+03:00,810,"1585r
",,,,
2023-11-23T19:33:10+03:00,811,"1585r
",,,,
2023-11-23T19:33:25+03:00,812,"1585r
",,,,
2023-11-23T19:34:04+03:00,813,"1585r
",,,,
2023-11-23T19:34:32+03:00,814,"1585r
",,,,
2023-11-23T19:34:51+03:00,815,"1585r
",,,,
2023-11-23T19:35:22+03:00,816,"1585r
",,,,
2023-11-23T19:35:59+03:00,817,"1585r
",,,,
2023-11-23T19:36:25+03:00,818,"1585r
",,,,
2023-11-23T19:36:44+03:00,819,"1585r
",,,,
2023-11-23T19:37:17+03:00,820,"1585r
",,,,
2023-11-23T19:37:39+03:00,821,"1585r
",,,,
2023-11-23T19:37:58+03:00,822,"1585r
",,,,
2023-11-23T19:38:17+03:00,823,"1585r
",,,,
2023-11-23T19:38:39+03:00,824,"1585r
",,,,
2023-11-23T19:38:58+03:00,825,"1585r
",,,,
2023-11-23T19:39:26+03:00,826,"1585r
",,,,
2023-11-23T19:39:46+03:00,827,"1585r
",,,,
2023-11-23T19:40:05+03:00,828,"1585r
",,,,
2023-11-23T19:40:24+03:00,829,"1585r
",,,,
2023-11-23T19:40:39+03:00,830,"1585r
",,,,
2023-11-23T19:41:11+03:00,831,"1585r
",,,,
2023-11-23T19:41:28+03:00,832,"1585r
",,,,
2023-11-23T19:41:46+03:00,833,"1585r
",,,,
2023-11-23T19:42:02+03:00,834,"1585r
",,,,
2023-11-23T19:42:23+03:00,835,"1585r
",,,,
2023-11-23T19:42:52+03:00,836,"1585r
",,,,
2023-11-23T19:43:19+03:00,837,"1585r
",,,,
2023-11-23T19:43:37+03:00,838,"1585r
",,,,
2023-11-23T19:44:04+03:00,839,"1585r
",,,,
2023-11-24T10:24:17+03:00,840,"0r
",,,,
2023-11-24T10:24:35+03:00,841,"500r
",,,,
2023-11-24T10:24:54+03:00,842,"500r
",,,,
2023-11-24T10:25:10+03:00,843,"1981r
",,,,
2023-11-24T10:25:27+03:00,844,"2549r
",,,,
2023-11-24T10:25:43+03:00,845,"2082r
",,,,
2023-11-24T10:25:59+03:00,846,"1686r
",,,,
2023-11-24T10:26:16+03:00,847,"1345r
",,,,
